County Name,County Code,County Precinct,Precinct Description,Combo#,Cong,Senat,House,Judic,Ward,Schol,Watbd,Supcm,Schob,Fire,Cityl,Commi,Munib,
GWINNETT,067,063,PINCKNEYVILLE M,00359,007,048,095,009,3,3,,,,,,2,,
GWINNETT,067,064,GARNERS D,00309,004,055,093,009,,4,,,,,,3,,
GWINNETT,067,064,GARNERS D,00311,004,055,094,009,,4,,,,,,3,,
GWINNETT,067,065,BERKSHIRE H,00305,004,041,099,009,,4,,,,,,2,,
GWINNETT,067,065,BERKSHIRE H,00306,004,041,099,009,,4,,,,,LRG,2,,
GWINNETT,067,066,PINCKNEYVILLE O,00330,004,005,099,009,,5,,,,,,2,,
GWINNETT,067,067,PUCKETTS E,00258,007,045,098,009,,2,,,,,,4,,
GWINNETT,067,067,PUCKETTS E,00259,007,045,098,009,,,,,,,LRG,4,,
GWINNETT,067,068,CATES I,00319,007,009,107,009,,4,,,,,,2,,
GWINNETT,067,068,CATES I,00320,007,009,107,009,,4,,,,,LRG,2,,
GWINNETT,067,069,CATES J,00299,004,009,094,009,,4,,,,,,2,,
GWINNETT,067,069,CATES J,00300,004,009,106,009,,4,,,,,,2,,
GWINNETT,067,070,GOODWINS B,00266,007,045,102,009,,2,,,,,,4,,
GWINNETT,067,071,LAWRENCEVILLE F,00242,007,005,105,009,,2,,,,,,4,,
GWINNETT,067,071,LAWRENCEVILLE F,00243,007,005,105,009,,2,,,,,LRG,4,,
GWINNETT,067,072,MARTINS E,00344,007,005,100,009,,5,,,,,,1,,
GWINNETT,067,073,PINCKNEYVILLE P,00247,007,040,095,009,2,3,,,,,,2,,
GWINNETT,067,074,PINCKNEYVILLE Q,00344,007,005,100,009,,5,,,,,,1,,
GWINNETT,067,075,ROCKBRIDGE C,00309,004,055,093,009,,4,,,,,,3,,
GWINNETT,067,075,ROCKBRIDGE C,00311,004,055,094,009,,4,,,,,,3,,
GWINNETT,067,076,ROCKBRIDGE D,00201,004,055,093,009,,1,,,,,,3,,
GWINNETT,067,077,GOODWINS C,00297,007,048,101,009,,3,,,,,,1,,
GWINNETT,067,078,BAYCREEK K,00211,007,009,105,009,,1,,,,,,3,,
GWINNETT,067,078,BAYCREEK K,00212,007,009,105,009,,1,,,,,LRG,3,,
GWINNETT,067,079,CATES K,00319,007,009,107,009,,4,,,,,,2,,
GWINNETT,067,080,BAYCREEK C,00233,010,009,105,009,,1,,,,,,3,,
GWINNETT,067,081,CATES L,00301,004,009,106,009,,4,,,,,,3,,
GWINNETT,067,081,CATES L,00302,004,009,106,009,,4,,,,,LRG,3,,
GWINNETT,067,081,CATES L,00312,004,055,106,009,,4,,,,,,3,,
GWINNETT,067,081,CATES L,00313,004,055,106,009,,4,,,,,LRG,3,,
GWINNETT,067,082,DULUTH E,00285,007,048,095,009,,3,,,,,LRG,1,,
GWINNETT,067,083,GOODWINS D,00266,007,045,102,009,,2,,,,,,4,,
GWINNETT,067,084,LAWRENCEVILLE G,00206,007,005,107,009,,1,,,,,,4,,
GWINNETT,067,084,LAWRENCEVILLE G,00207,007,005,107,009,,1,,,,,LRG,4,,
GWINNETT,067,085,LAWRENCEVILLE H,00250,007,009,102,009,,2,,,,,,4,,
GWINNETT,067,085,LAWRENCEVILLE H,00266,007,045,102,009,,2,,,,,,4,,
GWINNETT,067,085,LAWRENCEVILLE H,00267,007,045,102,009,,2,,,,,LRG,4,,
GWINNETT,067,086,MARTINS F,00344,007,005,100,009,,5,,,,,,1,,
GWINNETT,067,087,PINCKNEYVILLE S,00337,007,005,096,009,,5,,,,,,1,,
GWINNETT,067,087,PINCKNEYVILLE S,00338,007,005,096,009,,5,,,,,LRG,1,,
GWINNETT,067,088,ROCKBRIDGE E,00311,004,055,094,009,,4,,,,,,3,,
GWINNETT,067,089,SUGAR HILL E,00253,007,045,097,009,,2,,,,,,1,,
GWINNETT,067,089,SUGAR HILL E,00254,007,045,097,009,,2,,,,,LRG,1,,
GWINNETT,067,089,SUGAR HILL E,00255,007,045,097,009,,,,,,,LRG,4,,
GWINNETT,067,090,LAWRENCEVILLE I,00238,007,005,102,009,,2,,,,,,4,,
GWINNETT,067,090,LAWRENCEVILLE I,00239,007,005,102,009,,2,,,,,LRG,4,,
GWINNETT,067,090,LAWRENCEVILLE I,00364,007,048,102,009,,2,,,,,,4,,
GWINNETT,067,090,LAWRENCEVILLE I,00365,007,048,102,009,,2,,,,,LRG,4,,
GWINNETT,067,091,BAYCREEK D,00211,007,009,105,009,,1,,,,,,3,,
GWINNETT,067,091,BAYCREEK D,00212,007,009,105,009,,1,,,,,LRG,3,,
GWINNETT,067,092,BERKSHIRE J,00303,004,009,108,009,,4,,,,,,2,,
GWINNETT,067,092,BERKSHIRE J,00304,004,009,108,009,,4,,,,,LRG,2,,
GWINNETT,067,093,CATES M,00319,007,009,107,009,,4,,,,,,2,,
GWINNETT,067,094,CATES N,00316,007,009,106,009,,4,,,,,,3,,
GWINNETT,067,094,CATES N,00318,007,009,106,009,,4,,,,,LRG,3,,
GWINNETT,067,095,DULUTH F,00297,007,048,101,009,,3,,,,,,1,,
GWINNETT,067,095,DULUTH F,00352,007,048,096,009,,5,,,,,,1,,
GWINNETT,067,096,DULUTH G,00294,007,048,097,009,,3,,,,,,1,,
GWINNETT,067,096,DULUTH G,00295,007,048,097,009,,3,,,,,LRG,1,,
GWINNETT,067,097,GOODWINS E,00297,007,048,101,009,,3,,,,,,1,,
GWINNETT,067,097,GOODWINS E,00298,007,048,101,009,,3,,,,,LRG,1,,
GWINNETT,067,098,GOODWINS F,00262,007,045,101,009,,2,,,,,,1,,
GWINNETT,067,099,PINCKNEYVILLE T,00281,007,048,096,009,,3,,,,,LRG,2,,
GWINNETT,067,099,PINCKNEYVILLE T,00293,007,048,096,009,,3,,,,,,2,,
GWINNETT,067,099,PINCKNEYVILLE T,00360,007,048,096,009,3,3,,,,,,2,,
GWINNETT,067,100,SUWANEE B,00263,007,045,102,009,,2,,,,,,1,,
GWINNETT,067,100,SUWANEE B,00264,007,045,102,009,,2,,,,,LRG,1,,
GWINNETT,067,100,SUWANEE B,00265,007,045,102,009,,2,,,,,LRG,1,,
GWINNETT,067,101,PINCKNEYVILLE U,00356,007,040,095,009,1,5,,,,,,2,,
GWINNETT,067,102,PUCKETTS B,00258,007,045,098,009,,2,,,,,,4,,
GWINNETT,067,102,PUCKETTS B,00259,007,045,098,009,,,,,,,LRG,4,,
GWINNETT,067,103,BERKSHIRE L,00351,007,041,100,009,,5,,,,,,1,,
GWINNETT,067,104,ROCKBRIDGE F,00201,004,055,093,009,,1,,,,,,3,,
GWINNETT,067,105,SUGAR HILL F,00253,007,045,097,009,,2,,,,,,1,,
GWINNETT,067,105,SUGAR HILL F,00254,007,045,097,009,,2,,,,,LRG,1,,
GWINNETT,067,106,SUWANEE C,00294,007,048,097,009,,3,,,,,,1,,
GWINNETT,067,106,SUWANEE C,00296,007,048,097,009,,3,,,,,LRG,1,,
GWINNETT,067,107,CATES O,00323,007,009,108,009,,4,,,,,,2,,
GWINNETT,067,108,BAYCREEK E,00203,004,055,106,009,,1,,,,,,3,,
GWINNETT,067,108,BAYCREEK E,00204,004,055,106,009,,1,,,,,LRG,3,,
GWINNETT,067,108,BAYCREEK E,00205,004,055,106,009,,1,,,,,LRG,3,,
GWINNETT,067,109,BERKSHIRE M,00323,007,009,108,009,,4,,,,,,2,,
GWINNETT,067,109,BERKSHIRE M,00324,007,009,108,009,,4,,,,,LRG,2,,
GWINNETT,067,110,MARTINS G,00236,007,005,101,009,,2,,,,,,4,,
GWINNETT,067,110,MARTINS G,00237,007,005,101,009,,2,,,,,LRG,4,,
GWINNETT,067,111,DULUTH H,00294,007,048,097,009,,3,,,,,,1,,
GWINNETT,067,111,DULUTH H,00295,007,048,097,009,,3,,,,,LRG,1,,
GWINNETT,067,112,BERKSHIRE N,00303,004,009,108,009,,4,,,,,,2,,
GWINNETT,067,113,PINCKNEYVILLE V,00330,004,005,099,009,,5,,,,,,2,,
GWINNETT,067,114,PINCKNEYVILLE W,00246,007,005,095,009,2,3,,,,,,2,,
GWINNETT,067,114,PINCKNEYVILLE W,00335,007,005,095,009,,3,,,,,,2,,
GWINNETT,067,114,PINCKNEYVILLE W,00336,007,005,095,009,,5,,,,,LRG,2,,
GWINNETT,067,114,PINCKNEYVILLE W,00340,007,005,096,009,,5,,,,,LRG,2,,
GWINNETT,067,114,PINCKNEYVILLE W,00367,007,005,095,009,,3,,,,,LRG,2,,
GWINNETT,067,115,MARTINS H,00244,007,005,107,009,,2,,,,,,4,,
GWINNETT,067,116,MARTINS I,00345,007,005,100,009,,5,,,,,,4,,
GWINNETT,067,117,MARTINS J,00345,007,005,100,009,,5,,,,,,4,,
GWINNETT,067,118,GARNERS F,00310,004,055,094,009,,4,,,,,,2,,
GWINNETT,067,119,BERKSHIRE O,00323,007,009,108,009,,4,,,,,,2,,
GWINNETT,067,120,BERKSHIRE P,00328,007,041,108,009,,4,,,,,,2,,
GWINNETT,067,120,BERKSHIRE P,00329,007,041,108,009,,4,,,,,LRG,2,,
GWINNETT,067,121,PINCKNEYVILLE X,00358,007,048,095,009,2,3,,,,,,2,,
GWINNETT,067,121,PINCKNEYVILLE X,00359,007,048,095,009,3,3,,,,,,2,,
GWINNETT,067,122,ROCKBRIDGE G,00309,004,055,093,009,,4,,,,,,3,,
GWINNETT,067,123,PINCKNEYVILLE Y,00330,004,005,099,009,,5,,,,,,2,,
GWINNETT,067,123,PINCKNEYVILLE Y,00331,004,005,108,009,,5,,,,,,2,,
GWINNETT,067,124,GOODWINS G,00284,007,045,102,009,,3,,,,,,4,,
GWINNETT,067,125,PINCKNEYVILLE Z,00247,007,040,095,009,2,3,,,,,,2,,
GWINNETT,067,125,PINCKNEYVILLE Z,00248,007,040,095,009,3,3,,,,,,2,,
GWINNETT,067,126,PINCKNEYVILLE A1,00247,007,040,095,009,2,3,,,,,,2,,
GWINNETT,067,127,LAWRENCEVILLE J,00206,007,005,107,009,,1,,,,,,4,,
GWINNETT,067,128,GOODWINS H,00297,007,048,101,009,,3,,,,,,1,,
GWINNETT,067,129,DUNCANS B,00273,010,045,104,009,,2,,,,,,3,,
GWINNETT,067,130,SUWANEE D,00278,007,045,098,009,,3,,,,,,1,,
GWINNETT,067,130,SUWANEE D,00279,007,045,098,009,,3,,,,,LRG,1,,
GWINNETT,067,131,SUWANEE E,00275,007,045,097,009,,3,,,,,,1,,
GWINNETT,067,131,SUWANEE E,00276,007,045,097,009,,3,,,,,LRG,1,,
GWINNETT,067,131,SUWANEE E,00277,007,045,097,009,,3,,,,,LRG,1,,
GWINNETT,067,132,LAWRENCEVILLE K,00266,007,045,102,009,,2,,,,,,4,,
GWINNETT,067,133,HARBINS B,00231,010,009,104,009,,1,,,,,,3,,
GWINNETT,067,133,HARBINS B,00232,010,009,104,009,,1,,,,,LRG,3,,
GWINNETT,067,134,BAYCREEK F,00223,007,055,105,009,,1,,,,,,3,,
GWINNETT,067,134,BAYCREEK F,00224,007,055,105,009,,1,,,,,LRG,3,,
GWINNETT,067,134,BAYCREEK F,00225,007,055,105,009,,1,,,,,LRG,3,,
GWINNETT,067,135,PUCKETTS C,00268,007,045,103,009,,2,,,,,,4,,
GWINNETT,067,135,PUCKETTS C,00270,007,045,103,009,,2,,,,,3,4,,
GWINNETT,067,136,HOG MOUNTAIN C,00258,007,045,098,009,,2,,,,,,4,,
GWINNETT,067,136,HOG MOUNTAIN C,00268,007,045,103,009,,2,,,,,,4,,
GWINNETT,067,137,ROCKYCREEK B,00222,007,045,103,009,,1,,,,,,4,,
GWINNETT,067,138,DULUTH I,00290,007,048,096,009,,3,,,,,,1,,
GWINNETT,067,138,DULUTH I,00294,007,048,097,009,,3,,,,,,1,,
GWINNETT,067,138,DULUTH I,00295,007,048,097,009,,3,,,,,LRG,1,,
GWINNETT,067,139,MARTINS K,00221,007,041,107,009,,1,,,,,,4,,
GWINNETT,067,140,SUWANEE H,00275,007,045,097,009,,3,,,,,,1,,
GWINNETT,067,140,SUWANEE H,00277,007,045,097,009,,3,,,,,LRG,1,,
GWINNETT,067,141,SUGAR HILL G,00278,007,045,098,009,,3,,,,,,1,,
GWINNETT,067,141,SUGAR HILL G,00279,007,045,098,009,,3,,,,,LRG,1,,
GWINNETT,067,142,SUWANEE F,00263,007,045,102,009,,2,,,,,,1,,
GWINNETT,067,142,SUWANEE F,00265,007,045,102,009,,2,,,,,LRG,1,,
GWINNETT,067,143,LAWRENCEVILLE L,00216,007,009,107,009,,1,,,,,,3,,
GWINNETT,067,143,LAWRENCEVILLE L,00217,007,009,107,009,,1,,,,,LRG,3,,
GWINNETT,067,144,LAWRENCEVILLE M,00240,007,005,104,009,,2,,,,,,4,,
GWINNETT,067,144,LAWRENCEVILLE M,00241,007,005,104,009,,2,,,,,LRG,4,,
GWINNETT,067,144,LAWRENCEVILLE M,00242,007,005,105,009,,2,,,,,,4,,
GWINNETT,067,144,LAWRENCEVILLE M,00243,007,005,105,009,,2,,,,,LRG,4,,
GWINNETT,067,145,BAYCREEK G,00226,007,055,114,009,,1,,,,,,3,,
GWINNETT,067,145,BAYCREEK G,00227,007,055,114,009,,1,,,,,LRG,3,,
GWINNETT,067,145,BAYCREEK G,00228,007,055,114,009,,1,,,,,LRG,3,,
GWINNETT,067,146,BAYCREEK H,00211,007,009,105,009,,1,,,,,,3,,
GWINNETT,067,146,BAYCREEK H,00212,007,009,105,009,,1,,,,,LRG,3,,
GWINNETT,067,146,BAYCREEK H,00219,007,009,114,009,,1,,,,,,3,,
GWINNETT,067,146,BAYCREEK H,00220,007,009,114,009,,1,,,,,LRG,3,,
GWINNETT,067,147,BAYCREEK I,00211,007,009,105,009,,1,,,,,,3,,
GWINNETT,067,147,BAYCREEK I,00213,007,009,105,009,,1,,,,,LRG,3,,
GWINNETT,067,148,BERKSHIRE Q,00303,004,009,108,009,,4,,,,,,2,,
GWINNETT,067,148,BERKSHIRE Q,00304,004,009,108,009,,4,,,,,LRG,2,,
GWINNETT,067,148,BERKSHIRE Q,00307,004,041,108,009,,4,,,,,,2,,
GWINNETT,067,148,BERKSHIRE Q,00308,004,041,108,009,,4,,,,,LRG,2,,
GWINNETT,067,149,GOODWINS I,00283,007,045,101,009,,3,,,,,,4,,
GWINNETT,067,150,DULUTH K,00352,007,048,096,009,,5,,,,,,1,,
GWINNETT,067,151,HARBINS C,00231,010,009,104,009,,1,,,,,,3,,
GWINNETT,067,151,HARBINS C,00233,010,009,105,009,,1,,,,,,3,,
GWINNETT,067,152,ROCKYCREEK C,00231,010,009,104,009,,1,,,,,,3,,
GWINNETT,067,153,LAWRENCEVILLE N,00218,007,009,107,009,,1,,,,,LRG,4,,
GWINNETT,067,154,PUCKETTS D,00268,007,045,103,009,,2,,,,,,4,,
GWINNETT,067,155,SUWANEE G,00294,007,048,097,009,,3,,,,,,1,,
GWINNETT,067,155,SUWANEE G,00296,007,048,097,009,,3,,,,,LRG,1,,
GWINNETT,067,156,BAYCREEK J,00203,004,055,106,009,,1,,,,,,3,,
GWINNETT,067,156,BAYCREEK J,00205,004,055,106,009,,1,,,,,LRG,3,,
GWINNETT,067,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
GWINNETT,067,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
HABERSHAM,068,01,HABERSHAM NORTH,00024,009,050,010,009,,LRG,,,,,,LRG,,
HABERSHAM,068,01,HABERSHAM NORTH,00025,009,050,010,009,,LRG,,,,,LRG,LRG,,
HABERSHAM,068,01,HABERSHAM NORTH,00047,009,050,028,009,,LRG,,,,,,LRG,,
HABERSHAM,068,01,HABERSHAM NORTH,00050,009,050,028,009,,LRG,,,,,LRG,LRG,,
HABERSHAM,068,02,HABERSHAM SOUTH,00024,009,050,010,009,,LRG,,,,,,LRG,,
HABERSHAM,068,02,HABERSHAM SOUTH,00029,009,050,010,009,1,LRG,,,,,,LRG,,
HABERSHAM,068,02,HABERSHAM SOUTH,00030,009,050,010,009,2,LRG,,,,,,LRG,,
HABERSHAM,068,02,HABERSHAM SOUTH,00031,009,050,010,009,3,LRG,,,,,,LRG,,
HABERSHAM,068,02,HABERSHAM SOUTH,00032,009,050,010,009,4,LRG,,,,,,LRG,,
HABERSHAM,068,02,HABERSHAM SOUTH,00035,009,050,010,009,,LRG,,,,,LRG,LRG,,
HABERSHAM,068,02,HABERSHAM SOUTH,00039,009,050,010,009,,LRG,,,,,LRG,LRG,,
HABERSHAM,068,02,HABERSHAM SOUTH,00040,009,050,010,009,,LRG,,,,,LRG,LRG,,
HABERSHAM,068,02,HABERSHAM SOUTH,00047,009,050,028,009,,LRG,,,,,,LRG,,
HABERSHAM,068,02,HABERSHAM SOUTH,00048,009,050,028,009,1,LRG,,,,,,LRG,,
HABERSHAM,068,02,HABERSHAM SOUTH,00049,009,050,028,009,,LRG,,,,,LRG,LRG,,
HABERSHAM,068,03,DEMOREST,00024,009,050,010,009,,LRG,,,,,,LRG,,
HABERSHAM,068,03,DEMOREST,00035,009,050,010,009,,LRG,,,,,LRG,LRG,,
HABERSHAM,068,04,TOWN OF MOUNT AIRY,00049,009,050,028,009,,LRG,,,,,LRG,LRG,,
HABERSHAM,068,05,CITY OF BALDWIN,00040,009,050,010,009,,LRG,,,,,LRG,LRG,,
HABERSHAM,068,06,MUD CREEK,00024,009,050,010,009,,LRG,,,,,,LRG,,
HABERSHAM,068,06,MUD CREEK,00039,009,050,010,009,,LRG,,,,,LRG,LRG,,
HABERSHAM,068,06,MUD CREEK,00040,009,050,010,009,,LRG,,,,,LRG,LRG,,
HABERSHAM,068,07,AMYS CREEK,00024,009,050,010,009,,LRG,,,,,,LRG,,
HABERSHAM,068,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
HABERSHAM,068,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
HALL,069,001,WILSON,00201,009,049,029,009,,LRG,,,,,,002,,
HALL,069,001,WILSON,00202,009,049,030,009,,LRG,,,,,,002,,
HALL,069,001,WILSON,00226,009,049,029,009,,LRG,,,,,LRG,002,,
HALL,069,001,WILSON,00227,009,049,029,009,LRG,,,,,,,002,C05,
HALL,069,001,WILSON,00228,009,049,029,009,LRG,,,,,,,002,C04,
HALL,069,002,CHICOPEE,00201,009,049,029,009,,LRG,,,,,,002,,
HALL,069,002,CHICOPEE,00203,009,049,030,009,,LRG,,,,,,004,,
HALL,069,002,CHICOPEE,00226,009,049,029,009,,LRG,,,,,LRG,002,,
HALL,069,002,CHICOPEE,00228,009,049,029,009,LRG,,,,,,,002,C04,
HALL,069,002,CHICOPEE,00229,009,049,030,009,LRG,,,,,,,004,C03,
HALL,069,002,CHICOPEE,00231,009,049,030,009,,LRG,,,,,LRG,004,,
HALL,069,002,CHICOPEE,00268,009,049,029,009,005,,,,,,,002,C04,
HALL,069,003,OAKWOOD I,00202,009,049,030,009,,LRG,,,,,,002,,
HALL,069,003,OAKWOOD I,00228,009,049,029,009,LRG,,,,,,,002,C04,
HALL,069,003,OAKWOOD I,00232,009,049,030,009,LRG,,,,,,,002,C04,
HALL,069,003,OAKWOOD I,00233,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,003,OAKWOOD I,00271,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,004,OAKWOOD II,00202,009,049,030,009,,LRG,,,,,,002,,
HALL,069,004,OAKWOOD II,00232,009,049,030,009,LRG,,,,,,,002,C04,
HALL,069,004,OAKWOOD II,00233,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,004,OAKWOOD II,00271,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,005,FLOWERY BRANCH I,00146,009,049,025,009,004,,,,,,,002,C04,
HALL,069,005,FLOWERY BRANCH I,00202,009,049,030,009,,LRG,,,,,,002,,
HALL,069,005,FLOWERY BRANCH I,00205,009,049,030,009,,LRG,,,,,,001,,
HALL,069,005,FLOWERY BRANCH I,00226,009,049,029,009,,LRG,,,,,LRG,002,,
HALL,069,005,FLOWERY BRANCH I,00231,009,049,030,009,,LRG,,,,,LRG,004,,
HALL,069,005,FLOWERY BRANCH I,00232,009,049,030,009,LRG,,,,,,,002,C04,
HALL,069,005,FLOWERY BRANCH I,00234,009,049,030,009,,LRG,,,,,LRG,001,,
HALL,069,005,FLOWERY BRANCH I,00271,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,006,FLOWERY BRANCH II,00146,009,049,025,009,004,,,,,,,002,C04,
HALL,069,006,FLOWERY BRANCH II,00205,009,049,030,009,,LRG,,,,,,001,,
HALL,069,006,FLOWERY BRANCH II,00226,009,049,029,009,,LRG,,,,,LRG,002,,
HALL,069,006,FLOWERY BRANCH II,00231,009,049,030,009,,LRG,,,,,LRG,004,,
HALL,069,006,FLOWERY BRANCH II,00233,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,006,FLOWERY BRANCH II,00234,009,049,030,009,,LRG,,,,,LRG,001,,
HALL,069,006,FLOWERY BRANCH II,00235,009,049,030,009,,,,,,,LRG,001,LRG,
HALL,069,007,ROBERTS,00205,009,049,030,009,,LRG,,,,,,001,,
HALL,069,007,ROBERTS,00206,009,049,103,009,,LRG,,,,,,001,,
HALL,069,007,ROBERTS,00233,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,007,ROBERTS,00234,009,049,030,009,,LRG,,,,,LRG,001,,
HALL,069,007,ROBERTS,00235,009,049,030,009,,,,,,,LRG,001,LRG,
HALL,069,007,ROBERTS,00236,009,049,103,009,,,,,,,LRG,001,LRG,
HALL,069,008,MORGAN I,00205,009,049,030,009,,LRG,,,,,,001,,
HALL,069,008,MORGAN I,00206,009,049,103,009,,LRG,,,,,,001,,
HALL,069,008,MORGAN I,00234,009,049,030,009,,LRG,,,,,LRG,001,,
HALL,069,008,MORGAN I,00235,009,049,030,009,,,,,,,LRG,001,LRG,
HALL,069,008,MORGAN I,00236,009,049,103,009,,,,,,,LRG,001,LRG,
HALL,069,008,MORGAN I,00237,009,049,030,009,,002,,,,,LRG,001,,
HALL,069,009,MORGAN II,00202,009,049,030,009,,LRG,,,,,,002,,
HALL,069,009,MORGAN II,00205,009,049,030,009,,LRG,,,,,,001,,
HALL,069,009,MORGAN II,00206,009,049,103,009,,LRG,,,,,,001,,
HALL,069,009,MORGAN II,00233,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,009,MORGAN II,00235,009,049,030,009,,,,,,,LRG,001,LRG,
HALL,069,009,MORGAN II,00236,009,049,103,009,,,,,,,LRG,001,LRG,
HALL,069,009,MORGAN II,00237,009,049,030,009,,002,,,,,LRG,001,,
HALL,069,009,MORGAN II,00238,009,049,030,009,,002,,,,,LRG,002,,
HALL,069,009,MORGAN II,00239,009,049,030,009,,002,,,,,LRG,002,,
HALL,069,009,MORGAN II,00240,009,049,030,009,,LRG,,,,,LRG,001,,
HALL,069,009,MORGAN II,00271,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,010,CANDLER,00202,009,049,030,009,,LRG,,,,,,002,,
HALL,069,010,CANDLER,00203,009,049,030,009,,LRG,,,,,,004,,
HALL,069,010,CANDLER,00205,009,049,030,009,,LRG,,,,,,001,,
HALL,069,010,CANDLER,00209,009,049,030,009,,LRG,,,,,,003,,
HALL,069,010,CANDLER,00229,009,049,030,009,LRG,,,,,,,004,C03,
HALL,069,010,CANDLER,00231,009,049,030,009,,LRG,,,,,LRG,004,,
HALL,069,010,CANDLER,00233,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,010,CANDLER,00238,009,049,030,009,,002,,,,,LRG,002,,
HALL,069,010,CANDLER,00239,009,049,030,009,,002,,,,,LRG,002,,
HALL,069,010,CANDLER,00240,009,049,030,009,,LRG,,,,,LRG,001,,
HALL,069,010,CANDLER,00242,009,049,030,009,LRG,,,,,,,003,C03,
HALL,069,010,CANDLER,00271,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,011,TADMORE,00203,009,049,030,009,,LRG,,,,,,004,,
HALL,069,011,TADMORE,00205,009,049,030,009,,LRG,,,,,,001,,
HALL,069,011,TADMORE,00209,009,049,030,009,,LRG,,,,,,003,,
HALL,069,011,TADMORE,00211,009,049,027,009,,LRG,,,,,,004,,
HALL,069,011,TADMORE,00212,009,050,027,009,,LRG,,,,,,003,,
HALL,069,011,TADMORE,00214,009,049,027,009,,LRG,,,,,,003,,
HALL,069,011,TADMORE,00229,009,049,030,009,LRG,,,,,,,004,C03,
HALL,069,011,TADMORE,00233,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,011,TADMORE,00238,009,049,030,009,,002,,,,,LRG,002,,
HALL,069,011,TADMORE,00239,009,049,030,009,,002,,,,,LRG,002,,
HALL,069,011,TADMORE,00240,009,049,030,009,,LRG,,,,,LRG,001,,
HALL,069,011,TADMORE,00242,009,049,030,009,LRG,,,,,,,003,C03,
HALL,069,011,TADMORE,00243,009,049,027,009,LRG,,,,,,,004,C03,
HALL,069,011,TADMORE,00271,009,049,030,009,,LRG,,,,,LRG,002,,
HALL,069,011,TADMORE,00276,009,050,030,009,,LRG,,,,,,003,,
HALL,069,012,GLADE,00203,009,049,030,009,,LRG,,,,,,004,,
HALL,069,012,GLADE,00205,009,049,030,009,,LRG,,,,,,001,,
HALL,069,012,GLADE,00209,009,049,030,009,,LRG,,,,,,003,,
HALL,069,012,GLADE,00214,009,049,027,009,,LRG,,,,,,003,,
HALL,069,012,GLADE,00217,009,049,029,009,,LRG,,,,,,003,,
HALL,069,012,GLADE,00221,009,049,029,009,,001,,,,,,003,,
HALL,069,012,GLADE,00222,009,049,029,009,,LRG,,,,,,004,,
HALL,069,012,GLADE,00229,009,049,030,009,LRG,,,,,,,004,C03,
HALL,069,012,GLADE,00231,009,049,030,009,,LRG,,,,,LRG,004,,
HALL,069,012,GLADE,00240,009,049,030,009,,LRG,,,,,LRG,001,,
HALL,069,012,GLADE,00242,009,049,030,009,LRG,,,,,,,003,C03,
HALL,069,012,GLADE,00249,009,049,029,009,LRG,,,,,,,004,C01,
HALL,069,012,GLADE,00251,009,049,029,009,LRG,,,,,,,004,C02,
HALL,069,012,GLADE,00252,009,049,029,009,LRG,,,,,,,003,C03,
HALL,069,012,GLADE,00261,009,049,029,009,LRG,,,,,,,003,C02,
HALL,069,013,LULA,00203,009,049,030,009,,LRG,,,,,,004,,
HALL,069,013,LULA,00209,009,049,030,009,,LRG,,,,,,003,,
HALL,069,013,LULA,00211,009,049,027,009,,LRG,,,,,,004,,
HALL,069,013,LULA,00212,009,050,027,009,,LRG,,,,,,003,,
HALL,069,013,LULA,00214,009,049,027,009,,LRG,,,,,,003,,
HALL,069,013,LULA,00229,009,049,030,009,LRG,,,,,,,004,C03,
HALL,069,013,LULA,00242,009,049,030,009,LRG,,,,,,,003,C03,
HALL,069,013,LULA,00243,009,049,027,009,LRG,,,,,,,004,C03,
HALL,069,013,LULA,00244,009,049,027,009,,LRG,,,,,LRG,003,,
HALL,069,013,LULA,00276,009,050,030,009,,LRG,,,,,,003,,
HALL,069,014,CLERMONT,00214,009,049,027,009,,LRG,,,,,,003,,
HALL,069,014,CLERMONT,00217,009,049,029,009,,LRG,,,,,,003,,
HALL,069,014,CLERMONT,00221,009,049,029,009,,001,,,,,,003,,
HALL,069,014,CLERMONT,00222,009,049,029,009,,LRG,,,,,,004,,
HALL,069,014,CLERMONT,00229,009,049,030,009,LRG,,,,,,,004,C03,
HALL,069,014,CLERMONT,00245,009,049,027,009,,LRG,,,,,LRG,003,,
HALL,069,014,CLERMONT,00249,009,049,029,009,LRG,,,,,,,004,C01,
HALL,069,014,CLERMONT,00251,009,049,029,009,LRG,,,,,,,004,C02,
HALL,069,014,CLERMONT,00252,009,049,029,009,LRG,,,,,,,003,C03,
